sample_index,class_id,seed,call_index,t,step,call_kind,selected_for_test,intervention_valid,invalid_reason,pis_lpips,pis_dino,pis_psnr,pis_ssim,suffix_denoiser_calls,elapsed_sec
2,2,2,18,0.09890110045671463,9,predictor,True,True,,2.5215627829311416e-05,1.3232231140136719e-05,71.82463073730469,0.999995231628418,80,3.073350076097995
2,2,2,19,0.1111111044883728,9,corrector,False,False,not_selected,,,,,0,
2,2,2,20,0.1111111044883728,10,predictor,True,True,,4.230732884025201e-06,2.4437904357910156e-06,79.26344299316406,0.9999994039535522,78,3.000490849837661
2,2,2,21,0.12359550595283508,10,corrector,False,False,not_selected,,,,,0,
2,2,2,22,0.12359550595283508,11,predictor,True,True,,1.235885065398179e-07,1.1920928955078125e-07,89.63072204589844,0.9999998807907104,76,2.9227338060736656
2,2,2,23,0.13636364042758942,11,corrector,False,False,not_selected,,,,,0,
2,2,2,24,0.13636364042758942,12,predictor,True,True,,1.8230510079320084e-07,1.1920928955078125e-07,89.91695404052734,1.000000238418579,74,2.8483811859041452
2,2,2,25,0.14942528307437897,12,corrector,False,False,not_selected,,,,,0,
2,2,2,26,0.14942528307437897,13,predictor,True,True,,2.5847808160506247e-07,1.1920928955078125e-07,89.793212890625,0.9999997019767761,72,2.7681551228743047
2,2,2,27,0.1627907007932663,13,corrector,False,False,not_selected,,,,,0,
2,2,2,28,0.1627907007932663,14,predictor,True,True,,2.3467511311991984e-07,1.7881393432617188e-07,90.57929992675781,0.9999998807907104,70,2.6937857300508767
2,2,2,29,0.1764705777168274,14,corrector,False,False,not_selected,,,,,0,
2,2,2,30,0.1764705777168274,15,predictor,True,True,,1.8324149664294964e-07,5.960464477539063e-08,91.77936553955078,0.9999998807907104,68,2.6166692818515003
2,2,2,31,0.1904761791229248,15,corrector,False,False,not_selected,,,,,0,
2,2,2,32,0.1904761791229248,16,predictor,True,True,,1.268057303605019e-07,1.1920928955078125e-07,93.3785400390625,1.0,66,2.561290621990338
2,2,2,33,0.20481927692890167,16,corrector,False,False,not_selected,,,,,0,
2,2,2,34,0.20481927692890167,17,predictor,True,True,,7.207727037439327e-08,1.1920928955078125e-07,95.49774169921875,1.000000238418579,64,2.46252258005552
